,score,time,user,product
727781,5.0,2013-05-05,A1JQDCX4LDKBZ3,B000KKFVRC
1926128,5.0,2018-02-01,A3VGHF7VNFBMCQ,B001C1UGVO
9563115,4.0,2017-04-29,A3FGD4MGREC4XD,B000NI1HG0
2050636,4.0,2013-08-05,A2QGOE9VHBNPKS,B001F1YI24
2730478,5.0,2014-07-11,A3GGY1CMI5VLIO,B002UIZWTE
697181,4.0,2017-01-26,A1C15EHHMWUZRL,B000JVTDDK
9559743,5.0,2016-08-06,A2BMMZ0SO4GH4K,B000N8OK5K
2036823,3.0,2015-01-13,A361M14PU2GUEG,B001EYH59A
4835274,5.0,2016-02-10,A2C5GKKBQ3PWIG,B00B2OS85W
5036036,3.0,2015-12-16,A15WIDSNQAEIJ5,B00C5XBPPY
4895225,4.0,2016-08-04,A1BYJFRK1CH4SD,B00BCLL4LA
4992403,5.0,2016-09-11,AT96DKJOFQ27D,B00BTHREMK
929487,5.0,2014-12-04,A2Y84HUK5HNF6I,B000PWB2K0
4907419,5.0,2015-03-04,A39PL4CXJXKJAF,B00BDMQC7E
22080,5.0,2018-02-13,A96JD9312DHWC,B00005K3ZR
642989,4.0,2015-09-17,A3MZWM75KSM1P6,B000I0V0JM
5787740,5.0,2016-04-17,AAL1F5IFQQG8O,B00H3MXV18
12206120,3.0,2017-01-28,AOSV6ANGA55BW,B00XUHDOQM
515747,4.0,2015-08-07,A1Z5I3DLJEV0QL,B000FEUUF6
2178030,4.0,2014-11-24,AGQIA2H8FLOHY,B001LY2VZG
68717,4.0,2016-12-16,APONSAV3M3K2X,B0000WR6W8
1012446,5.0,2017-09-22,A2SYAQXJGRY3XE,B000TP11YU
698901,5.0,2015-09-20,A1DTVQ8WZALZ2L,B000JZ12V2
772375,5.0,2015-02-25,A3PAZIU7RXIMBH,B000LXYKNO
2977901,5.0,2014-10-14,A395962NEERHRR,B003OBFECG
1991051,5.0,2010-11-05,A9W8VBYB5URD8,B001DN0VHA
3825152,5.0,2015-02-23,A32TC2F07ZBCEU,B005QAIFT2
808648,5.0,2016-09-23,A3R5OSYPCESYFE,B000MZILAY
1875730,5.0,2015-10-01,A12W50V2JIMTZS,B001AT3SCC
3171460,4.0,2016-09-02,A2KZQD6LI1OMEZ,B0048KGFHU
1303858,5.0,2012-04-24,A24ZEOIU7E2Z2M,B001588SZU
4082317,5.0,2015-05-03,A1GCFTFXELCHRP,B006YVT0R8
813839,4.0,2017-01-12,A1W0ZSFW41OTJF,B000N8JX98
7329979,4.0,2017-10-04,A3CIET1UO3G51E,B00U2LNQU8
4565564,5.0,2014-09-11,A39RMFNOHQHGYL,B009GYUU9C
1339238,5.0,2016-03-19,AN87O30BBFY2M,B00162OLTW
5183132,5.0,2017-07-16,A2ALK5TW65IHW8,B00D3PNZB0
1874388,3.0,2017-06-02,A310SKH8L08AQT,B001AT4Q9Q
437692,5.0,2016-09-23,A38UYWYH1K7O78,B000EDVT30
8444745,5.0,2018-02-14,A3MH4Z7ZGVCZKU,B017KYJB0I
4716053,3.0,2014-10-27,A1IUTYZ7J0BYB0,B00AJVP0CS
6927644,3.0,2016-09-15,A37WA9MZ5HL3XV,B00PF71V5G
1924787,5.0,2017-10-17,AV1LMQTN6YCIH,B001C0NPGS
3807155,4.0,2016-02-26,AA4DGW8WAXESG,B005OU4R32
2143456,4.0,2016-09-14,A25DBK1QJ6O3RB,B001JPQ0HC
4876646,5.0,2014-08-08,A3MDA891A1EPT8,B00B8BHIAU
2920477,3.0,2010-09-13,AVFJ327UXPXLF,B003IHWKVY
9765651,5.0,2018-01-12,A3DLMFKZ3YLOK9,B001ECQPS4
4237422,4.0,2015-09-18,APR0HI8KAJ4QG,B007L6953Y
7150798,5.0,2017-06-12,AM0H3DGRVXXJ4,B00S4PSZNM
2767881,3.0,2014-08-08,A2JI25J6JHTJJG,B0030C61EY
5617392,5.0,2015-12-07,A1YHHAN02RWV0S,B00FZ287CG
746736,2.0,2013-05-03,A2HKVEP7IMUT76,B000LC6DU8
8499491,5.0,2017-03-08,A3FF7QBVH3MTZ,B0183VTJGS
8324806,5.0,2016-09-18,A3F06C6V6N5HRU,B016GFT0L2
8611063,5.0,2016-07-26,ABN04DDUF0CO3,B019DXQHRO
549622,5.0,2016-09-27,A353HUHJ0N65YD,B000FXVAYW
6369617,5.0,2017-02-21,A1NLKISYHHGFKZ,B00KYU8KTY
4103925,5.0,2015-03-30,A2XBI1IJXP71GX,B006ZV6CDM
11115968,4.0,2017-07-18,A3JPREWQP40YDE,B00E1Y6IX4
7071506,5.0,2017-09-08,A1MZL91Z44RN06,B00R3MZITG
5373843,5.0,2015-09-04,A35NOFKHK8P2LU,B00EDS3P0C
10945061,5.0,2018-05-28,A2IK776FY6MEMG,B00BTHK5U8
4595023,5.0,2016-08-11,AX1E45U0U6UXI,B009R7778K
8079140,5.0,2016-11-22,A29N1B370UZAIW,B01423OEM0
4213805,5.0,2016-08-01,A32PRZO086PVKN,B007GN9EJC
4395074,5.0,2015-06-02,A2N2S0AY3WH01K,B008FATKF8
5437707,4.0,2017-04-30,A2UFJ5NIT2RFCM,B00EURFBKI
2944707,5.0,2016-08-18,A2HUB6O2VXGJ5Z,B003KP1PYW
5458000,5.0,2017-05-11,A1MQIELUQI7D19,B00F0DTW9C
1808432,5.0,2011-11-07,A3L93XLCOO8U49,B00192K7JM
2914856,5.0,2014-06-06,A2IFO6ATLW6RYG,B003HH20AG
2500417,5.0,2014-12-14,ARI2LFRHOJXEA,B0027ZNH2O
2659356,5.0,2013-01-19,A34GM17T6WTJDK,B002MIANXW
820118,5.0,2015-11-14,A2R7MBN4F5BESX,B000N8LMFG
2419605,5.0,2015-08-21,A2UTK3MVPJC7F8,B001VS9ZBU
5107988,5.0,2016-04-22,A19HEWE7Q34WRE,B00CKVQ4RK
1347751,3.0,2016-12-25,AXGC73UUF7CNA,B00162ULZ0
4303349,5.0,2016-09-23,A3RALES3RIRVH6,B007Z1I8UQ
1111340,5.0,2013-04-11,A1D0E8YF295O3,B000XH5H6W
6343978,3.0,2015-08-12,A1HL0V61O8Q0JK,B00KWD6DFQ
3257890,5.0,2017-03-26,A2OPPGMTEZFOF4,B004EXV26A
6095479,4.0,2018-06-27,AHJ93169VBHBN,B00JB0SDYU
1026659,3.0,2017-05-26,AFY9SWG3DEKPE,B000UMFT22
2832068,5.0,2014-09-08,A29NE6TCPNSVDU,B0037LVA1W
6627367,5.0,2016-07-06,A14FA7KYOVF6RY,B00MXJFXOE
2840862,5.0,2017-02-01,A2PPIKOEMQUKU3,B0038ZYRGC
5369325,5.0,2017-01-01,A2MCHER18HE5CR,B00ECH6KAQ
5163798,5.0,2015-05-19,A1ICNTZI5JSTFJ,B00CX5FTDS
8921141,4.0,2016-06-22,APE273FI3HO5X,B01CLYHZK0
2916324,5.0,2015-06-17,ALLFPK4VJC48D,B003HT88JQ
7432363,1.0,2017-08-08,A4T9JRLZE53G1,B00V7BVMDA
9136434,4.0,2016-12-09,A20ES7EROIRLKW,B01ESUPUTS
3301039,5.0,2017-11-20,ASH9B6774QPWO,B004K56TS8
1060445,5.0,2009-06-18,A3NCIN6TNL0MGA,B000VEQV8A
850334,3.0,2015-07-23,AKOZJ0VRV9NTS,B000NTMJK2
6208157,4.0,2017-03-07,AQAHC5776FO1Y,B00K60OSRK
3641985,5.0,2013-04-11,A15W83GY1DSULS,B005C9C40I
1147080,5.0,2012-04-03,A3Q0K57TNNRGON,B000YZ4CPK
6049088,4.0,2014-11-07,A1IHP2ZZQLEHAS,B00IY2G5CS
6019250,4.0,2018-01-02,A2U3QRS1SQ0KYP,B00IOF6610
8692973,5.0,2015-05-22,A1B3V68TA4SQY,B01A6WAZWO
9954105,5.0,2017-06-01,A2FUDZ9ICFHKTD,B002G1O0RA
2444772,1.0,2018-05-14,AVE0ZWLZSUYI8,B00200E0HM
2690344,5.0,2013-10-22,A14Z6D3IRJ23F7,B002PWFSD0
2206528,4.0,2014-08-02,A1ZZ85SS43PCDJ,B001MWRS4G
3178202,4.0,2017-03-28,A103M66J96KQRD,B0049HVVLW
6059026,5.0,2016-09-14,A2Y7C491Q8R9PG,B00J0IFUDU
11568632,5.0,2017-04-12,A3Q4ZPRQVFG27T,B00K5I058Y
1142305,5.0,2014-11-07,A3BO00RVMMRVIK,B000YZ4CPU
5381464,3.0,2015-01-31,A3QVAKVRAH657N,B00EFY9EYU
4234273,5.0,2014-12-18,A3BNST4JSXXEJ0,B007KAYKHW
8997165,5.0,2016-09-13,ANJPBLH7MO1WM,B01DE56ZB0
5488847,3.0,2017-05-31,A4ANM0GLEMU1S,B00F5EUXDK
4799026,2.0,2015-12-16,A15WIDSNQAEIJ5,B00AXYD40Q
3310324,5.0,2015-08-24,ARI2LFRHOJXEA,B004KQ9ZEW
6776243,4.0,2015-10-19,A44RJ319ZLWJV,B00O0F3BMU
6089747,5.0,2016-02-14,A3C08T5K46E4QU,B00J92GV6M
4385373,5.0,2012-06-16,A2JF94G7O0EV2K,B008D5LD1E
9177370,5.0,2016-09-09,A1UK9AVCT7J8CF,B01F6YI9Q6
9617961,5.0,2015-11-05,AUTT87XWQIWSU,B000VSY9WQ
400112,5.0,2014-11-18,A1MIEHHH9653SU,B000C17HKS
3899119,2.0,2014-12-04,A2Q1ITOM6BNIGZ,B00629TNWE
2335737,5.0,2016-05-27,AOQOCXOFXBK8W,B001R5RFAA
1190953,5.0,2017-11-24,A2YUBAZWT32EKY,B00125M48I
8354238,5.0,2016-09-10,A23B57LIKU0JKS,B016U4BJI6
10406152,5.0,2018-02-01,A3O5YARFECUUGG,B005MR5QK0
3125832,5.0,2015-09-18,A1M3W3KS7LIWNF,B0044XE6J0
2010624,5.0,2014-11-16,A199A8068FRXSD,B001E7S5BO
6572636,5.0,2015-02-19,APFEQMTX550NE,B00MIJZMV8
2117762,5.0,2015-08-01,A2JXS222CBMZP0,B001HDFDOM
571898,4.0,2014-12-15,A3D3055E1E7ZIH,B000GCRWCG
7879901,5.0,2016-06-07,A3376BB2CWO2Q4,B010OLZ3E2
7637606,5.0,2017-09-05,AM6X21H7591IE,B00XLGKTY2
6713304,5.0,2017-11-09,A84EK63MZLK20,B00NJRE3R2
6688729,4.0,2016-06-13,A2OSAJH7DB3HS1,B00NG5D3WS
7718667,4.0,2015-07-02,A1S27P7KJO9I96,B00YLE3GJS
9283708,5.0,2018-01-20,A2JHXYTA6LU1PL,B01G81DGH8
1909875,5.0,2012-09-22,AU2QC1ERMDL7Q,B001BR4T7G
7725335,5.0,2017-03-05,AHL0T7700RSUG,B00YNSC1AM
1785774,5.0,2010-05-22,A3LWC833HQIG7J,B0018BK834
1231602,4.0,2016-01-03,A1MXUAV5C6INKJ,B0013AW8D8
5882127,5.0,2016-06-15,A32KUCAS6HBF8S,B00HS7KRP6
5141248,5.0,2017-05-19,A1AXJ8BZ8SR1T7,B00CRFR8MY
7687386,5.0,2015-12-05,A10SIP9O8DWY78,B00Y63UMXC
692792,5.0,2016-01-25,A1OW5X1Z7SNKXE,B000JMF4YG
9696221,5.0,2018-03-13,AIYBKY14CU7LV,B0016SRA4Y
5175604,3.0,2014-12-19,A2RRXIDF7E1UBJ,B00D0HP05U
1015297,5.0,2017-03-15,A7IV8PEA0TW9X,B000TTUI6I
8303394,5.0,2017-02-12,A172HECK5XZ5TX,B01693PCY0
7279690,3.0,2015-12-10,A1KGEH11MJ564K,B00TJYJ3F6
110835,5.0,2017-10-05,A1MF83RMFXN6TF,B0002DFLHM
1853154,5.0,2015-03-18,A2R933G1T6XPNX,B001AIBJSI
3698156,5.0,2015-02-24,A2REHWZ3SBRMSL,B005FVMUHU
5895139,5.0,2016-05-03,A3EPIX8BBBA5K2,B00HUL25Q4
5916022,4.0,2015-10-12,A07936821FOVJO6NP4Q8,B00I008T2S
3388987,4.0,2015-08-08,A2HF7X0UUO13I5,B004SKCUME
929315,5.0,2017-01-12,AUVRK246OFJ89,B000PWB2K0
12488820,5.0,2018-04-09,AUTT87XWQIWSU,B016MEFS54
3661310,4.0,2014-02-15,A31A96J8W51G05,B005D7LMGG
3064117,4.0,2016-09-21,ANHHA1NNJP8T3,B003ZCD20A
3561613,5.0,2017-06-25,AYQRZSHS3A5MN,B0053Y1H9G
11928341,3.0,2016-08-03,A36KCGECD8D6PI,B00QD96SG2
2361072,5.0,2017-01-13,A1600JC33X4O1C,B001T6HOQC
3971013,5.0,2015-08-05,AA0DHZ1JCBNIN,B006GHDF6M
9645637,3.0,2015-08-10,AG28H2VJ3EA1Y,B00113JAG0
10069873,4.0,2018-03-26,A2VR9S616TW0OG,B003RYEY6W
8532673,4.0,2016-05-09,A2503LT8PZIHAD,B018IS05Z0
816256,5.0,2016-06-30,A36T6M2PC1HI0H,B000N8N2JK
2707120,3.0,2014-11-26,A1GZSERYRJXYJP,B002ROGS1M
2141089,5.0,2016-12-23,A2MD5KBGXMK23Z,B001JIKPVQ
1922502,1.0,2017-03-16,A3HEXTIEW3ZOUK,B001BYNMVS
2074692,5.0,2015-02-22,A3ELB74LGACRXS,B001G9TNCA
7202177,5.0,2016-05-14,A3KAW1ZBYTK7Q6,B00SNBQ49E
5882997,3.0,2014-06-25,A1EPHD4E18OFWO,B00HSGFR7U
601665,5.0,2018-04-17,ABQNCKZLREYPU,B000H6GZI8
6043011,4.0,2017-02-27,A2QR043WBXXX6L,B00IVKAC5O
2804924,5.0,2014-12-06,A38DRCYSLQDQAL,B0035440R2
2974874,5.0,2014-12-25,AYIHC5DWMVCUT,B003O20UOW
5747861,2.0,2016-05-29,A32QJWKU45X8NL,B00GSSCGDM
3345155,5.0,2013-12-31,A2BZI4CI5BEVDI,B004N7APNI
3664309,3.0,2014-10-25,ALMG5X1CQXNTK,B005DFHVTU
6208689,5.0,2016-11-16,AI0NWR72MJ6UG,B00K6B6OGC
821840,5.0,2017-05-22,AGI7LCVKUWTR,B000N8QKRG
7026675,5.0,2016-04-24,A2IF77V7N54ETF,B00QJCK5A8
4241453,2.0,2015-08-07,A2I9BCRIJW4GFL,B007MI13JK
9416021,4.0,2017-11-15,A1R4B1RWUZRXR9,B0000AQMBL
5445533,1.0,2014-01-12,A3VXRSF5ZACHHF,B00EWK00DG
7333080,3.0,2015-11-25,A1FXY0GUFHEI59,B00U35ARYQ
3934743,4.0,2017-01-13,A2VR9S616TW0OG,B00688XQ9A
2569144,5.0,2011-11-23,ABCGSVAIPAV72,B002C9EX14
5563716,4.0,2015-03-28,A1LE0ZKHHIEXYS,B00FM6QM86
6459560,5.0,2016-06-03,A2P7T7T8DW8HN6,B00LMS0RF2
6370266,5.0,2015-05-03,A321W4SSC0F6AP,B00KYU8KTY
7755735,2.0,2015-10-27,A24Y782XCAQNFJ,B00Z1PJLFE
3644259,4.0,2015-06-14,A3VRIFPBHXMMSS,B005CF1TMG
1278532,5.0,2016-03-01,A1F9X596F1DU32,B0014D85AY
5726575,5.0,2018-01-09,AYLYNDOZ0NALY,B00GO03V88
1175593,5.0,2016-09-13,A22X8IFJ05LYWR,B0010XAO6G
2289921,5.0,2014-12-20,ACSA4CBJMEE4O,B001PR073C
10349347,5.0,2017-09-18,A1TPWGBNIYJ76F,B005DZAOCQ
7956464,5.0,2016-04-15,AP9M8VJU51B2R,B011US7KWQ
1344625,5.0,2014-07-30,A3I3WGKEI9ITS7,B00162PVJQ
3272945,5.0,2015-10-12,AD05LV5A1SLER,B004I39FYM
5984418,4.0,2015-04-23,A1NVDR4JONZHSJ,B00IF3WW3M
8617793,5.0,2017-02-23,A2EJ7UJPZYGK06,B019FBBEV8
3389524,4.0,2014-01-24,AHZRL5LZ95PEA,B004SKCUME
6326178,4.0,2015-10-20,A2RDQ25F8GP6NR,B00KSQZ57O
3354075,5.0,2016-07-28,A279QDLX9ELW4X,B004O9MIE4
2838913,3.0,2013-03-10,A1EE1HLYUIJPIG,B0038OW1W0
8818357,5.0,2017-08-28,A3JQ104TSD064O,B01BE3ERV4
1009792,3.0,2013-08-08,A3TBMAWIIHKHFN,B000TH5LL2
5228211,5.0,2014-10-20,A906VOBF5MCL0,B00DEUDEDS
4595285,3.0,2015-08-06,AFQ8PFNRMJDOB,B009R7778K
11703793,4.0,2016-09-17,A378HSGYFXISSJ,B00M0T1ZD0
7517961,5.0,2018-02-26,A2GNW5N923EPCS,B00W8AXZ98
3232420,2.0,2014-10-16,A1V9ERND16JVQM,B004D9IZBU
7997218,4.0,2016-06-03,ABQWM79CEEQX3,B012U6AOQQ
80763,5.0,2015-01-10,A2ANBQNCPD8LO0,B00018ADXA
5599470,5.0,2015-11-22,A1IJGSREEPRSSZ,B00FSCZH08
836874,5.0,2017-08-22,A2W03M07QQY0VD,B000NMAMOO
8856817,5.0,2016-09-05,A1SN9KLE82H8KR,B01BXA8U7K
6723547,4.0,2016-03-04,A18TR4YRQPN0O0,B00NMVPYZ0
6372123,5.0,2016-09-24,A3FBYHCZTD8MB1,B00KZKWFGM
6278922,5.0,2016-09-25,ADFCIG86TO617,B00KKZJAGU
5009049,5.0,2017-01-10,A1NSI7C01PVJZ6,B00BWJC93E
5958884,5.0,2016-08-02,A29T7K1JVYX285,B00I8NJMM8
7393809,5.0,2016-09-30,A2F96KZCXX7GW1,B00UU89SXM
2810795,5.0,2013-05-04,A1DA8OF5BC4IEI,B0035SCY4Y
800186,5.0,2016-08-12,A23R125S5ZN3LC,B000MPLWJG
102794,5.0,2013-08-15,A3HINPDC0QM7EN,B0002558D2
10094467,5.0,2013-11-28,A1SBNA68U20CQK,B003ZD5QVM
6147437,3.0,2016-10-05,A3GJFUN8XZQVTZ,B00JQU3WJQ
5913729,5.0,2016-06-12,A1HNG20N9B2HW0,B00HZIK4GK
2712560,5.0,2013-05-02,A1LQF359P5RR9M,B002SEZ5PG
9150834,3.0,2016-06-21,A3E1X0YQ67XA6I,B01EXSRKOI
2922098,4.0,2015-10-15,A3QMROL5K18IKY,B003ISKM9K
7440403,5.0,2016-04-15,A2O489VAPVIH35,B00VA1EXWY
5812686,5.0,2014-11-18,A2A3RL191N1RAK,B00HAH6K8W
7347901,4.0,2014-10-28,A3KPD3WLML2Q4E,B00UAM0MFG
798138,5.0,2012-05-26,A1J5BGM658BIUS,B000MNBLXU
3927457,5.0,2014-02-26,A2RSXIIRQ85YUH,B00664OZX2
5922358,5.0,2017-05-24,AZ7TYWFT7BS7T,B00I12732C
4423083,5.0,2014-11-10,A5JAQ53JZMOLF,B008R9IKQM
5445660,3.0,2017-03-27,AAYSP3BQSEGHO,B00EWK00EA
5322595,4.0,2016-08-13,AW2T158Q9I263,B00E1NPR0U
7076338,5.0,2013-01-16,A3SNALTPGRUSYP,B00R4S3NGE
1131871,4.0,2016-09-17,A2H59P8RV5QXDQ,B000YI5CNI
6228323,5.0,2017-06-13,A2B5MOOVM0ECQV,B00KAEJ3V8
2427910,5.0,2015-09-12,APJUPOYTTBCT9,B001WJ67S2
6126339,4.0,2015-12-02,A2ZWSPC6NODFR4,B00JLAUDWU
5030292,5.0,2014-02-18,A17V9XL4CWTQ6G,B00C3NDPYA
1945402,5.0,2015-01-07,A2RC3F4DY7PUJ,B001CJ2LQ4
7332923,5.0,2015-10-31,A2WPL6Y08K6ZQH,B00U359CNS
4750454,5.0,2016-11-29,A1NFRA9H4YGT2T,B00AQPJ1P4
8236245,1.0,2017-12-08,AEXVS6E9XLJ1W,B015IEJ0GC
5794103,5.0,2016-04-14,A2DWRR7UATG8ED,B00H55I8J8
4183544,5.0,2014-11-13,AAQBNQRLZ2D4C,B007BGRASQ
1202095,5.0,2015-02-06,A3BO00RVMMRVIK,B0012KT5GM
11487767,5.0,2018-05-10,AY2VG3B5WOK1M,B00IZ3IY5W
3311026,2.0,2016-05-17,AKS8PLWA5K69Q,B004KRA4YG
8634022,5.0,2016-06-02,A2OKRGHIYTBQ6P,B019N9WK2O
5425456,5.0,2017-01-05,A19UXSBKZ6ERB8,B00EQF8OGC
10294265,5.0,2017-03-12,AEMGVG8R2G9JL,B0053HKYMY
2160259,5.0,2015-05-19,A2F4OPFSMEKFPU,B001KWI6YE
5013712,1.0,2014-05-18,A3OXFIYDAUKLMV,B00BY0F5A0
2245974,5.0,2014-08-30,A3W1CX78I81IB1,B001NXDB7C
6101456,5.0,2015-11-25,A1O1COIC3BY02T,B00JDII34U
3497046,4.0,2013-06-30,A1J7H90L5WW6M8,B004YIE294
2026968,5.0,2015-11-20,A3MF5JS52CO3X7,B001ENVJD4
1188300,4.0,2014-02-16,A173EKJB16F514,B0011ZEJKK
8064005,4.0,2017-05-04,AGY1Q7NBNXC43,B013VM4QIA
848108,5.0,2012-04-22,A1N6MS7Z7PXP45,B000NQQ50U
136623,4.0,2017-10-22,ANR52RZ2TSBLP,B0002YRNWM
10810015,5.0,2016-03-08,A272WGTWP7R3D2,B00AEVPCTO
9154536,3.0,2017-01-13,AFK1LVM2RN1YN,B01EYZ248M
2551432,4.0,2014-08-06,A1AIGBCU2HW850,B002BDOHNA
8246395,4.0,2016-03-12,AL1SY6LGHNCUN,B015MYZ2E2
7569484,5.0,2015-11-02,A17W587EH23J0Q,B00WUP18JK
4254996,5.0,2013-02-21,AHFWJDTF4V5SK,B007PXVR5C
10492906,5.0,2018-03-25,A1JOANG98KBFKU,B006CUDK9U
4839209,5.0,2014-12-13,A0814806O6Q7H69SHC4M,B00B35ZNXU
3852858,4.0,2013-01-23,A3LGT6UZL99IW1,B005UTLXXE
4405692,5.0,2013-08-08,A131XK438X81X9,B008I57Z52
5709551,5.0,2018-07-05,A1DQM10J6DF8WI,B00GLV3VBC
6645783,5.0,2015-06-06,A226VGZWOEBPGL,B00N3JZ8HU
7816609,5.0,2015-09-11,AHQRU3MRORIWQ,B00ZX5KYK8
9326468,5.0,2016-12-12,A384AIOGO3PR6U,B01GMFQG6I
1969118,5.0,2017-07-03,A1HHESZ5WFR95E,B001CZDQPI
1875486,4.0,2016-06-25,A3EJEZOOSCFBFJ,B001AT3SCC
6247008,4.0,2016-05-23,A30JPZ9TZ7I61U,B00KCYB82I
836870,5.0,2017-10-05,A9YPWQ4AGCKER,B000NMAMOO
6322850,3.0,2016-05-28,A1YM1M0IKOKPE0,B00KS0PQTW
1421646,5.0,2014-12-09,A24637ZF5W4VZ2,B00180GQWC
2309902,5.0,2016-09-29,A38RIJEDS8344U,B001Q3LTLO
7718652,4.0,2016-02-28,A7ZTD5GSAY2CP,B00YLE3GJS
2025150,5.0,2013-01-07,A3A67VN64HRQ2Q,B001EL7P34
2275502,5.0,2016-09-26,A3J9Q7J3COWP7T,B001P5G6UC
4078235,4.0,2013-02-28,A3FZG868L4AU9D,B006YBWXK4
1303031,4.0,2013-01-15,AWR7O77J9JVNP,B00158507E
6282923,5.0,2015-01-26,A24FQNZ2ZCP9UH,B00KM864PA
8899112,3.0,2016-06-25,A3P7BWBLN9EU7J,B01CDWAOL2
4428162,4.0,2017-04-29,A3W1U2QRPEHDNR,B008S2D64Y
10561457,5.0,2017-09-09,A2ALMW6CSEEFBE,B0076MT3VC
9289779,4.0,2017-08-30,A2BLBDFMVKAAK,B01GA3N9MQ
4938493,5.0,2014-09-27,A3QFOBU5ETER98,B00BJWEOXC
6807675,1.0,2016-02-08,AF26GGNAUXAU1,B00O9RTF7Y
1309165,4.0,2017-10-16,A3QV6G3CW1D1D9,B0015KG5NK
4893308,5.0,2016-05-20,A2VMNB463FDH55,B00BC56IB2
8569280,5.0,2016-09-10,ANJFSFOYEOUXL,B018UZUAJC
4007479,5.0,2016-08-30,A1Z9SDUDO88VPA,B006LJS7HM
10349102,5.0,2017-11-27,A32MRMQO5KJ7A,B005DWHIR8
1955328,4.0,2014-12-08,A2UKY013JBOSCI,B001CPGVB4
2555245,3.0,2013-12-03,A2KPBYOH74PJR7,B002BLLFQE
6001666,5.0,2015-01-03,AQZWB4Y038UL2,B00IKGE6I8
12099037,1.0,2017-11-05,A1YBB5JIONHPM7,B00UU89SXM
4749867,4.0,2014-11-26,A8IAB8F97NR77,B00AQDTTC6
1948621,5.0,2012-07-06,A143M6L8WDGPLU,B001CK0FK2
9450407,5.0,2017-06-22,ALNFHVS3SC4FV,B0009PXCEM
9935035,5.0,2017-06-20,A7KE3P1DNABTX,B002APPPXU
4789120,5.0,2014-03-22,AYB1X6WEZMETM,B00AUEHSL0
357412,5.0,2015-12-10,ASEAA7K44MZUZ,B000BNU150
678043,5.0,2015-05-09,A33VVOVVOUEWG9,B000J2KEGY
1338125,5.0,2015-01-02,A1LD0ZETJIYTP,B00162NUS0
3657806,3.0,2015-07-08,A1O4Z8JMG2PIQ2,B005CW5C5O
9626755,5.0,2015-07-29,A3B64PY0G9XAHC,B000X5YIJG
11494379,3.0,2018-05-21,AQHFHFHWYS4AN,B00J2EW7HO
2688184,5.0,2016-03-22,A2BYN5APEP28SH,B002PNZN7A
7799091,5.0,2015-08-22,A1CMWB7AWQUQH4,B00ZOQWUPI
375932,3.0,2014-11-03,A21SEZCYRGSGF7,B000BSY99Y
9094227,4.0,2017-12-22,A1HNESJ8BI1K1W,B01ED78BFQ
5198277,1.0,2016-03-20,ABQ382CFLHRM7,B00D77MHNG
3272091,5.0,2013-03-26,A27R3S1WWUQUK4,B004HYHKH6
4520752,5.0,2017-01-16,A2V8IGE4N38P79,B0096RZAHQ
4611787,3.0,2016-03-31,A3KGQFX5XZ819E,B009X0UJRM
11575367,5.0,2018-01-16,A12KVTPT38K7KR,B00K7X8J7G
8017516,5.0,2016-02-26,A1E7WAR6UR2DNR,B013CH60EC
2067321,5.0,2015-05-26,A2K3QXYJ07MTJU,B001FYGGLC
784308,5.0,2017-12-16,A1E3S4BRVAIICP,B000MF9PY0
1826678,5.0,2015-03-17,A28QI1A2FOSKUG,B0019MM47U
8791379,5.0,2016-05-07,A2BLBDFMVKAAK,B01B41KGSY
3159695,5.0,2017-01-22,A3PAO8SRVM0Y9M,B0047D248C
7918521,4.0,2017-10-27,A1YWJU0C65IS6L,B011AVY3TG
5734289,5.0,2016-11-18,A126CPZMZYSNL6,B00GP4BONM
5975165,5.0,2014-03-25,A3OJYSF3CURSR1,B00IDEM9LS
3740189,4.0,2014-10-18,A3OLA91CE5F52B,B005IB2H2K
8483274,2.0,2016-02-01,APRNS6DB68LLV,B017XIXV84
8804874,5.0,2016-12-14,A328Q5J76JTM0L,B01B8XY4TK
9330390,5.0,2017-10-27,A1CVRQ1OJ9MTH7,B01GO649U0
4945407,4.0,2016-04-03,AUZ22IORVJW9O,B00BLQTGNO
8022821,4.0,2015-09-13,A2ZLSOA4XP6A9Z,B013F06TCO
7956156,5.0,2017-01-19,A2WEDFOLI2H651,B011US79MC
3130269,5.0,2016-12-28,AYWBBFNOSGV2B,B00453HUU6
3230347,1.0,2017-09-02,A196UYGSBSJNFG,B004D60S86
3018687,5.0,2012-11-28,A1SWIAG3T2W6XH,B003TV7FHI
8194785,4.0,2016-04-29,A1YSA1CX7C2ZPK,B0157SL7LU
3025086,5.0,2012-12-14,A9YTFIXBHITK9,B003U7SC6O
4367858,3.0,2016-02-07,A13PTX4UHN29TM,B0088IAEP2
4120655,3.0,2015-11-11,A1JAZ9QXBFTID2,B0072UQ7B2
8626416,5.0,2016-03-25,A2UVWU1EWVZUIG,B019J6K636
4606066,3.0,2014-10-28,AV6UMWX5JTES1,B009TNA8HO
1975371,5.0,2017-01-10,A7BJLW00LVO20,B001DBLAHM
817361,5.0,2017-04-28,A3K5WEZXA9Y1W8,B000N8HW3M
10604348,5.0,2016-02-01,A2NYR8699O9LHF,B007KAZIYG
5917175,5.0,2016-05-17,AVXEORTO113VS,B00I061ZG4
53163,5.0,2014-12-08,AOJ12BKFNQDED,B0000C53IH
5579183,4.0,2015-03-16,A11JDEMF0W38OE,B00FOQ9A92
